USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
407060,99999,TABRIZ INTL,IR,,OITT,+38.134,+046.235,+1359.1,19570701,20240404
407100,99999,SARAB,IR,,,+37.933,+047.533,+1682.0,19890901,20240404
407120,99999,UROMIYEH,IR,,OITR,+37.668,+045.069,+1324.1,19491101,20240404
407125,99999,JAM,IR,,OIBJ,+27.820,+052.352,+0662.0,20090219,20240404
407126,99999,LAVAN ISLAND,IR,,OIBV,+26.810,+053.356,+0022.3,20090313,20240404
407127,99999,DEZFUL,IR,,OIAD,+32.434,+048.398,+0144.5,20090214,20240325
407130,99999,MARAGHEH,IR,,OITM,+37.350,+046.167,+1478.0,19910907,20240404
407160,99999,MEYANEH,IR,,,+37.450,+047.700,+1110.0,20050817,20240404
407180,99999,ANZALI,IR,,,+37.467,+049.467,-0026.0,19320102,20240404
407190,99999,RASHT,IR,,OIGG,+37.325,+049.606,-0012.2,19730101,20240404
407210,99999,MARAVEH-TAPPEH,IR,,,+37.900,+055.950,+0460.0,20010824,20240404
407230,99999,BOJNORD,IR,,OIMN,+37.493,+057.308,+1079.9,19771201,20240404
407260,99999,MOHABAD,IR,,,+36.767,+045.717,+1385.0,19890101,20240404
407270,99999,SAGHEZ,IR,,OITS,+36.250,+046.267,+1493.0,19730101,20240404
407290,99999,ZANJAN,IR,,OITZ,+36.774,+048.359,+1640.4,19730101,20240404
407300,99999,IMAM KHOMEINI INTL,IR,,OIIE,+35.416,+051.152,+1007.4,20040824,20240404
407310,99999,GHAZVIN,IR,,OIIK,+36.240,+050.047,+1275.3,19730101,20240404
407320,99999,RAMSAR,IR,,OINR,+36.910,+050.680,-0021.3,19730101,20240404
407350,99999,GONBAD GHABUS,IR,,OINK,+37.250,+055.100,+0032.6,20040824,20240404
407360,99999,BABULSAR,IR,,,+36.717,+052.650,-0021.0,19491127,20240404
407370,99999,GHARAKHIL,IR,,,+36.450,+052.817,+0014.0,19890101,20240404
407380,99999,GORGAN,IR,,OING,+36.909,+054.401,-0007.3,19730101,20240404
407390,99999,SHAHRUD,IR,,,+36.417,+054.950,+1345.0,19570701,20240404
407400,99999,GHUCHAN,IR,,,+37.067,+058.500,+1287.0,19490813,20240404
407430,99999,SABZEVAR,IR,,OIMS,+36.168,+057.595,+0908.3,19630118,20240404
407450,99999,MASHHAD INTL,IR,,OIMM,+36.235,+059.641,+0994.6,19440103,20240404
407460,99999,KASHAFRUD,IR,,,+35.983,+060.833,+0584.0,20020723,20240404
407470,99999,SANANDAJ,IR,,OICS,+35.247,+047.009,+1378.3,19730101,20240404
407540,99999,MEHRABAD INTL,IR,,OIII,+35.689,+051.313,+1207.6,19431101,20240404
407560,99999,GARMSAR,IR,,,+35.250,+052.167,+0900.0,20020306,20240404
407570,99999,SEMNAN,IR,,OIIS,+35.591,+053.495,+1117.1,19730101,20240404
407620,99999,TORBAT-HEYDARIEH,IR,,OIMH,+35.267,+059.217,+1451.0,19730101,20240404
407630,99999,KASHMAR,IR,,,+35.200,+058.467,+1109.0,19490702,20240404
407660,99999,SHAHID ASHRAFI ESFAHANI,IR,,OICC,+34.346,+047.158,+1305.8,19570701,20240404
407690,99999,ARAK,IR,,OIHR,+34.138,+049.847,+1661.8,19431018,20240404
407801,99999,MAHSHAHR,IR,,OIAM,+30.556,+049.152,+0002.4,20040511,20240404
407802,99999,KISH ISLAND,IR,,,+26.517,+053.983,+0031.0,20040511,20240404
407803,99999,SIRRI ISLAND,IR,,,+25.900,+054.533,+0013.0,20040511,20240404
407804,99999,ILAM,IR,,,+33.583,+046.400,+1368.0,20040511,20240404
407805,99999,KHORAM ABAD,IR,,,+33.433,+048.283,+1184.0,20040511,20240404
407806,99999,HAMADAN,IR,,,+34.867,+048.550,+1801.0,20040511,20240404
407807,99999,PAYAM,IR,,OIIP,+35.776,+050.827,+1271.0,20040511,20240404
407808,99999,DAYRESTAN,IR,,OIKQ,+26.751,+055.898,+0012.5,20040511,20240404
407809,99999,SARAKHS,IR,,,+36.500,+061.067,+0295.0,20040511,20240404
407822,99999,NOSHAHR,IR,,,+36.650,+051.467,-0019.0,20040511,20240404
407823,99999,LAR,IR,,OISL,+27.674,+054.383,+0792.5,20040511,20240404
407824,99999,YASOUJ,IR,,,+30.683,+051.550,+1871.0,20040511,20240404
407825,99999,ARDABIL,IR,,,+38.317,+048.417,+1348.0,20040511,20240404
407826,99999,SARI DASHT E NAZ,IR,,OINZ,+36.636,+053.194,+0010.7,20050724,20240404
407830,99999,ALI-GOODARZ,IR,,,+33.400,+049.683,+2034.0,19910919,20240404
407850,99999,KASHAN,IR,,OIFK,+33.895,+051.577,+1056.1,19730101,20240404
407890,99999,KHOR,IR,,,+33.783,+055.083,+0845.0,19891203,20240404
407910,99999,TABAS,IR,,OIMT,+33.668,+056.893,+0704.7,19651003,20240404
407920,99999,FERDOUS,IR,,,+34.017,+058.167,+1293.0,19910601,20240404
407940,99999,SAFI-ABAD DEZFUL,IR,,,+32.267,+048.417,+0083.0,19961201,20240404
407980,99999,SHAHRE  KORD,IR,,OIFS,+32.297,+050.842,+2049.2,19730101,20240404
408000,99999,ESFAHAN SHAHID BEHESHTI INTL,IR,,OIFM,+32.751,+051.862,+1545.9,19480901,20240404
408090,99999,BIRJAND,IR,,OIMB,+32.898,+059.266,+1509.4,19630121,20240404
408110,99999,AHWAZ,IR,,OIAW,+31.337,+048.762,+0020.1,19730101,20240404
408120,99999,SHAHID ASYAEE,IR,,OIAI,+32.002,+049.271,+0361.8,19730101,20240404
408180,99999,ABADEH,IR,,OISA,+31.183,+052.667,+2004.0,19771201,20240404
408210,99999,YAZD SHAHID SADOOGHI,IR,,OIYY,+31.905,+054.277,+1235.7,19570701,20240404
408270,99999,NEHBANDAN,IR,,,+31.533,+060.033,+1211.0,19900102,20240404
408290,99999,ZABOL,IR,,OIZB,+31.098,+061.544,+0496.2,19660101,20240404
408310,99999,ABADAN,IR,,OIAA,+30.371,+048.228,+0003.0,19431130,20240404
408320,99999,ABAMUSA ISLAND,IR,,,+25.883,+055.017,+0001.0,19730101,20240404
408330,99999,AGHAJARI,IR,,OIAG,+30.745,+049.676,+0026.8,19730101,20240404
408350,99999,GACHSARAN,IR,,OIAH,+30.338,+050.828,+0729.7,19730101,20240404
408351,99999,ABUMUSA ISLAND,IR,,,+25.867,+055.033,+0007.0,20040901,20240404
408352,99999,MALAYER,IR,,OIHM,+34.280,+048.820,+1725.0,20050315,20240404
408353,99999,BOROUJERD,IR,,OICJ,+34.900,+048.630,+1600.0,20050315,20240226
408354,99999,MINAB,IR,,OIKO,+27.120,+057.100,+0027.0,20050315,20240404
408356,99999,MAKU,IR,,OITU,+39.191,+044.929,+0966.0,20080101,20240326
408357,99999,KERMANSHAH,IR,,OIGK,+34.280,+047.120,+1322.0,20050315,20240404
408359,99999,RAFSANJAN,IR,,OIKR,+30.298,+056.051,+1614.8,20071122,20240317
408361,99999,PERSIAN GULF AIRPORT,IR,,OIBP,+27.367,+052.733,+0008.0,20051112,20240404
408410,99999,KERMAN,IR,,OIKK,+30.274,+056.951,+1748.3,19570701,20240404
408450,99999,KHARG,IR,,OIBQ,+29.267,+050.267,+0003.0,19730101,20240404
408480,99999,SHIRAZ SHAHID DASTGHAIB INTL,IR,,OISS,+29.539,+052.589,+1499.6,19570701,20240404
408510,99999,SIRJAN,IR,,,+29.467,+055.717,+1739.0,19890101,20240404
408530,99999,BAFT,IR,,,+29.233,+056.567,+2280.0,19490108,20240404
408540,99999,BAM,IR,,OIKM,+29.084,+058.450,+0940.0,19660101,20240404
408560,99999,ZAHEDAN INTL,IR,,OIZH,+29.476,+060.907,+1377.7,19570701,20240404
408580,99999,BUSHEHR,IR,,OIBB,+28.945,+050.835,+0020.7,19440101,20240404
408590,99999,FASA,IR,,OISF,+28.892,+053.723,+1298.8,19730101,20240404
408720,99999,BANDAR-E-DAYYER,IR,,,+27.833,+051.933,+0004.0,20060913,20240404
408750,99999,BANDAR ABBASS INTL,IR,,OIKB,+27.218,+056.378,+0006.7,19650106,20240404
408770,99999,KAHNUJ,IR,,,+27.967,+057.700,+0470.0,19890127,20240404
408780,99999,SARAVAN,IR,,,+27.333,+062.333,+1195.0,19900323,20240404
408790,99999,IRAN SHAHR,IR,,OIZI,+27.236,+060.720,+0620.9,19730101,20240404
408830,99999,BANDAR LENGEH,IR,,OIBL,+26.532,+054.825,+0020.4,19730101,20240404
408930,99999,JASK,IR,,OIZJ,+25.654,+057.799,+0005.8,19440102,20240404
408980,99999,CHAHBAHAR,IR,,,+25.283,+060.617,+0008.0,19660101,20240404
410240,99999,KING ABDULAZIZ INTL,SA,,OEJN,+21.680,+039.157,+0014.6,19830101,20240404
410310,99999,MINA,SA,,,+21.417,+039.867,+0394.0,20050112,20240404
410360,99999,TAIF,SA,,OETF,+21.483,+040.544,+1477.7,19830101,20240404
410550,99999,AL BAHA,SA,,OEBA,+20.296,+041.634,+1672.1,19830201,20240404
410610,99999,WADI AL DAWASIR,SA,,OEWD,+20.504,+045.200,+0628.5,19900401,20240404
410840,99999,BISHA,SA,,OEBH,+19.984,+042.621,+1184.8,19830101,20240404
411120,99999,ABHA,SA,,OEAB,+18.240,+042.657,+2090.3,19830101,20240404
411140,99999,KING KHALED AB,SA,,OEKM,+18.297,+042.804,+2065.9,19830101,20240404
411280,99999,NEJRAN,SA,,OENG,+17.611,+044.419,+1213.7,19830101,20240404
411360,99999,SHARURAH,SA,,OESH,+17.467,+047.121,+0720.2,19830101,20240404
411400,99999,KING ABDULLAH BIN ABDULAZIZ,SA,,OEGN,+16.901,+042.586,+0006.1,19830101,20240404
411500,99999,BAHRAIN INTL,BA,,OBBI,+26.271,+050.634,+0001.8,19440101,20240404
411600,99999,AI RUWAIS,QA,,,+26.150,+051.200,+0006.0,20111201,20240404
411670,99999,DUKHAN,QA,,,+25.400,+050.750,+0005.0,20111201,20240404
411700,99999,DOHA INTL,QA,,OTBD,+25.261,+051.565,+0010.7,19830101,20240404
411705,99999,AL UDEID AB,QA,,OTBH,+25.117,+051.315,+0039.6,20050101,20240404
411760,99999,UMM SAID,QA,,,+24.950,+051.567,+0005.0,19840101,20240404
411780,99999,ABU SAMRA,QA,,,+24.750,+050.817,+0008.0,20111201,20240404
411840,99999,RAS AL KHAIMAH INTL,AE,,OMRK,+25.613,+055.939,+0031.1,19830101,20240404
411940,99999,DUBAI INTL,AE,,OMDB,+25.255,+055.364,+0010.4,19830101,20240404
411945,99999,AL MAKTOUM INTL AIRPORT,AE,,,+24.886,+055.172,+0018.9,20100518,20240404
411960,99999,SHARJAH INTL,AE,,OMSJ,+25.329,+055.517,+0033.8,19440320,20240404
411980,99999,FUJAIRAH INTL,AE,,OMFJ,+25.112,+056.324,+0046.3,19881102,20240404
412160,99999,BATEEN,AE,,OMAD,+24.428,+054.458,+0004.9,19830101,20240404
412170,99999,ABU DHABI INTL,AE,,OMAA,+24.433,+054.651,+0026.8,19830102,20240404
412180,99999,AL AIN INTL,AE,,OMAL,+24.262,+055.609,+0264.9,19940308,20240404
412400,99999,KHASAB PORT,MU,,,+26.217,+056.250,+0004.0,19830101,20240404
412420,99999,DIBA,MU,,,+25.617,+056.250,+0010.0,20010705,20240404
412440,99999,BURAIMI (AUT),MU,,OOBR,+24.233,+055.783,+0299.0,19830101,20240404
412460,99999,SOHAR MAJIS,OM,,OOSH,+24.386,+056.626,+0044.0,19830101,20240404
412490,99999,QUMAIRA,MU,,,+23.933,+056.200,+0633.0,20130101,20240404
412500,99999,SUNAYNAH,MU,,,+23.717,+055.900,+0257.0,20130101,20240404
412530,99999,RUSTAQ,MU,,,+23.417,+057.433,+0322.0,20010712,20240404
412540,99999,SAIQ,MU,,OOSQ,+23.067,+057.633,+1981.0,19830101,20240404
412550,99999,NIZWA,MU,,,+22.867,+057.550,+0462.0,20010916,20240404
412560,99999,SEEB INTL,MU,,OOMS,+23.593,+058.284,+0014.6,19440101,20240404
412570,99999,SAMAIL,MU,,,+23.254,+057.928,+0417.0,20010707,20240322
412580,99999,MINA SULTAN QABOOS,MU,,,+23.633,+058.567,+0003.0,19830101,20240404
412590,99999,JABAL SHAMS,MU,,,+23.233,+057.267,+2764.0,20050303,20240404
412620,99999,FAHUD (AUT),MU,,OOFD,+22.350,+056.483,+0170.0,19870211,20240404
412630,99999,BAHLA,MU,,,+22.912,+057.257,+0592.0,20010915,20240404
412640,99999,ADAM AIRPORT,MU,,,+22.500,+057.367,+0328.0,20010705,20240404
412650,99999,IBRA,MU,,,+22.809,+058.461,+0469.0,20010915,20240404
412670,99999,QALHAT,MU,,,+22.667,+059.400,+0011.0,20010716,20240404
412680,99999,SUR,MU,,OOSR,+22.533,+059.483,+0014.0,19830101,20240404
412700,99999,RAS AL HADD,MU,,,+22.300,+059.817,+0043.0,20050315,20240404
412720,99999,SUWAIQ,MU,,,+23.817,+057.283,+0039.0,20130101,20240404
412750,99999,QARN ALAM,MU,,,+21.383,+057.050,+0133.0,20010802,20240404
412760,99999,UMZAMAIM,MU,,,+20.800,+057.117,+0126.0,20130101,20240404
412800,99999,AL AMERAT,MU,,,+23.500,+058.483,+0105.0,20130101,20240404
412870,99999,JOBA,MU,,,+20.867,+058.250,+0034.0,20050303,20240404
412880,99999,MASIRAH,MU,,OOMA,+20.675,+058.890,+0019.5,19430510,20240404
412900,99999,DUQM,MU,,,+19.617,+057.633,+0040.0,20050619,20240404
412910,99999,DUQM AIRPORT,MU,,,+19.517,+057.650,+0102.0,20130613,20240404
412930,99999,BIDIYA,MU,,,+22.467,+058.850,+0316.0,20130101,20240404
412950,99999,YAALONI,MU,,,+19.950,+057.100,+0156.0,20071024,20240404
413010,99999,HAIMA,MU,,,+20.050,+056.383,+0146.0,20130101,20240404
413040,99999,MARMUL,MU,,,+18.133,+055.183,+0273.0,19870406,20240404
413140,99999,THUMRAIT,MU,,OOTH,+17.666,+054.025,+0478.5,19830101,20240404
413150,99999,QAIROON HAIRITI,MU,,,+17.250,+054.083,+0881.0,20010814,20240404
413160,99999,SALALAH,MU,,OOSA,+17.039,+054.091,+0022.3,19430413,20240404
414363,99999,SAYUN,YM,,,+15.967,+048.783,+0656.0,19881223,20240324
414370,99999,ATAQ,YM,,OYAT,+14.551,+046.826,+1097.3,19920301,20240404
414380,99999,AL SADDAH,YM,,,+14.133,+044.367,+2692.0,20111201,20240404
414520,99999,IBB,YM,,OYIB,+14.000,+044.333,+1920.0,20010916,20240404
414800,99999,ADEN,YM,,OYAA,+12.833,+045.033,+0003.0,19920301,20240404
415040,99999,GUPIS,PK,,OPXB,+36.167,+073.400,+2156.0,20051001,20240404
415080,99999,DIR,PK,,OPXO,+35.200,+071.850,+1369.0,19800309,20240404
415150,99999,DROSH,PK,,,+35.567,+071.783,+1465.0,19440101,20240404
415160,99999,GILGIT,PK,,OPGT,+35.919,+074.334,+1457.2,19730401,20240404
415170,99999,SKARDU,PK,,OPSD,+35.336,+075.536,+2316.5,19440101,20240404
415180,99999,BUNJI,PK,,,+35.667,+074.633,+1470.0,20040806,20240404
415190,99999,CHILLAS,PK,,,+35.417,+074.100,+1251.0,20050728,20240404
415195,99999,TURBAT INTL,PK,,,+25.983,+063.033,+0152.0,20050727,20240404
415200,99999,ASTORE,PK,,,+35.367,+074.900,+2168.0,20050727,20240404
415205,99999,CHITRAL,PK,,,+35.883,+071.800,+1494.0,20050727,20240404
415235,99999,SAIDU SHARIF,PK,,,+34.817,+072.350,+0970.0,20050101,20240404
415250,99999,MALAM JABBA,PK,,OPXS,+34.750,+072.900,+2691.0,20070116,20240404
415300,99999,PESHAWAR,PK,,,+34.017,+071.583,+0360.0,19440101,20240404
415320,99999,MUZAFFAR ABAD,PK,,,+34.367,+073.483,+0702.0,19730103,20240404
415330,99999,RISALPUR,PK,,OPRS,+34.081,+071.973,+0320.0,19730101,20240404
415350,99999,KAKUL,PK,,,+34.183,+073.250,+1309.0,19730101,20240404
415360,99999,BALAKOT,PK,,,+34.383,+073.350,+0981.0,19980301,20240404
415600,99999,PARACHINAR,PK,,,+33.867,+070.083,+1726.0,19440101,20240404
415640,99999,KOHAT,PK,,,+33.567,+071.433,+0513.0,19730101,20240404
415650,99999,CHERAT,PK,,,+33.817,+071.883,+1372.0,19440101,20240404
415710,99999,CHAKLALA,PK,,OPRN,+33.617,+073.099,+0508.4,19440101,20240404
415730,99999,MURREE,PK,,,+33.917,+073.383,+2127.0,19440101,20240404
415770,99999,ISLAMABAD CITY,PK,,,+33.717,+073.100,+0525.0,20050727,20240404
415920,99999,MIANWALI,PK,,OPMI,+32.563,+071.571,+0210.3,19440101,20240404
415940,99999,SARGODHA,PK,,OPSR,+32.050,+072.667,+0188.0,19730101,20240404
415980,99999,JHELUM,PK,,,+32.933,+073.717,+0234.0,19730101,20240404
416000,99999,SIALKOT CITY,PK,,OPXG,+32.500,+074.533,+0250.0,19440101,20240404
416200,99999,ZHOB,PK,,OPZB,+31.358,+069.464,+1417.3,19440101,20240404
416240,99999,D I KHAN,PK,,OPDI,+31.909,+070.897,+0181.1,19440101,20240404
416300,99999,FAISALABAD,PK,,,+31.433,+073.100,+0184.0,19440101,20240404
416400,99999,LAHORE CITY,PK,,OPLH,+31.550,+074.333,+0214.0,19440101,20240404
416410,99999,ALLAMA IQBAL INTL,PK,,OPLA,+31.522,+074.404,+0217.0,19761201,20240404
416600,99999,QUETTA,PK,,OPQT,+30.251,+066.938,+1600.2,19440101,20240404
416720,99999,RAFIQUI,PK,,,+30.783,+072.200,+0150.0,19750905,20240404
416750,99999,MULTAN INTL,PK,,OPMT,+30.203,+071.419,+0121.9,19440101,20240404
416780,99999,BAHAWALNAGAR,PK,,,+29.950,+073.250,+0163.0,19730101,20240404
416850,99999,BAR KHAN,PK,,OPXL,+29.883,+069.717,+1097.0,19730620,20240404
416960,99999,KALAT,PK,,,+29.033,+066.583,+2017.0,19440101,20240404
416970,99999,SIBI,PK,,OPSB,+29.550,+067.883,+0134.0,19570201,20240404
417000,99999,BAHAWALPUR CITY,PK,,OPXM,+29.400,+071.783,+0112.0,19440101,20240404
417100,99999,NOKKUNDI,PK,,,+28.817,+062.750,+0683.0,19440102,20240404
417120,99999,DAL BANDIN,PK,,,+28.883,+064.400,+0850.0,19440101,20240404
417150,99999,SHAHBAZ AB,PK,,OPJA,+28.284,+068.450,+0056.4,19440101,20240404
417180,99999,KHANPUR,PK,,,+28.650,+070.683,+0088.0,19440101,20240404
417250,99999,ROHRI,PK,,OPXX,+27.667,+068.900,+0067.0,19570201,20240404
417390,99999,PANJGUR,PK,,OPPG,+26.955,+064.133,+1002.5,19440115,20240404
417440,99999,KHUZDAR,PK,,,+27.833,+066.633,+1232.0,19730101,20240404
417460,99999,PADIDAN,PK,,OPXV,+26.850,+068.133,+0046.0,19440101,20240404
417480,99999,LARKANA,PK,,OPXQ,+27.556,+068.210,+0053.0,20050727,20240404
417490,99999,NAWABSHAH,PK,,OPNH,+26.219,+068.390,+0028.3,19550101,20240404
417560,99999,JIWANI,PK,,OPJI,+25.068,+061.805,+0058.0,19440101,20240404
417570,99999,GWADAR,PK,,OPGD,+25.233,+062.329,+0029.3,20050728,20240404
417590,99999,PASNI,PK,,OPPI,+25.290,+063.344,+0003.7,19440101,20240404
417640,99999,HYDERABAD AIRPORT,PK,,OPKD,+25.383,+068.417,+0041.0,19450228,20240404
417680,99999,CHHOR,PK,,,+25.517,+069.783,+0006.0,19540101,20240404
417800,99999,JINNAH INTL,PK,,OPKC,+24.907,+067.161,+0030.5,19420506,20240404
417850,99999,BADIN,PK,,OPXK,+24.633,+068.900,+0010.0,19440101,20240404
418580,99999,SAIDPUR,BG,,,+25.750,+088.917,+0039.0,19440101,20240404
418590,99999,RANGPUR,BG,,,+25.733,+089.233,+0034.0,19811213,20240404
418630,99999,DINAJPUR,BG,,,+25.650,+088.683,+0037.0,19440101,20240404
418830,99999,BOGRA,BG,,,+24.850,+089.367,+0020.0,19820101,20240404
418860,99999,MYMENSINGH,BG,,,+24.717,+090.433,+0019.0,19440101,20240404
418910,99999,OSMANY INTL,BG,,VGSY,+24.963,+091.867,+0015.2,19440131,20240404
418950,99999,SHAH MOKHDUM,BG,,VGRJ,+24.437,+088.617,+0019.5,19811230,20240404
419070,99999,ISHURDI,BG,,VGIS,+24.153,+089.049,+0013.7,19820101,20240404
419090,99999,TANGAIL,BG,,,+24.250,+089.933,-0999.9,19880305,20240404
419150,99999,SRIMANGAL,BG,,,+24.300,+091.733,+0023.0,19440101,20240404
419220,99999,HAZRAT SHAHJALAL INTL,BG,,VGHS,+23.843,+090.398,+0009.1,19430715,20240404
419230,99999,TEJGAON,BG,,VGTJ,+23.779,+090.383,+0007.3,19450228,20240404
419260,99999,CHUADANGA,BG,,,+23.650,+088.817,+0012.0,20040821,20240404
419290,99999,FARIDPUR,BG,,,+23.600,+089.850,+0009.0,19440101,20240404
419330,99999,COMILLA,BG,,,+23.433,+091.183,+0009.0,19450802,20240404
419360,99999,JESSORE,BG,,VGJR,+23.184,+089.161,+0006.1,19820101,20240404
419390,99999,MADARIPUR,BG,,,+23.167,+090.183,+0013.0,19870303,20240404
419410,99999,CHANDPUR,BG,,,+23.267,+090.700,+0007.0,19610101,20240404
419430,99999,FENI,BG,,,+23.033,+091.417,+0008.0,19800324,20240404
419460,99999,SATKHIRA,BG,,,+22.717,+089.083,+0006.0,19780804,20240404
419470,99999,KHULNA,BG,,,+22.783,+089.533,+0004.0,19811214,20240404
419500,99999,BARISAL,BG,,,+22.750,+090.367,+0004.0,19440101,20240404
419510,99999,BHOLA,BG,,,+22.683,+090.650,+0005.0,19830419,20240404
419530,99999,MAIJDICOURT,BG,,,+22.867,+091.100,+0006.0,20011014,20240404
419580,99999,MONGLA,BG,,,+22.600,+089.500,-0999.9,20040807,20240404
419600,99999,PATUAKHALI,BG,,,+22.333,+090.333,+0003.0,20010805,20240404
419630,99999,HATIA,BG,,,+22.433,+091.100,+0004.0,19830413,20240404
419640,99999,SANDWIP,BG,,,+22.483,+091.433,+0006.0,19830408,20240404
419650,99999,SITAKUNDU,BG,,,+22.583,+091.700,+0010.0,19880609,20240404
419660,99999,RANGAMATI,BG,,,+22.533,+092.200,+0063.0,19830406,20240404
419770,99999,CHITTAGONG (AMBAGAN),BG,,,+22.350,+091.817,+0034.0,19440503,20240404
419780,99999,SHAH AMANAT INTL,BG,,VGEG,+22.250,+091.813,+0003.7,19820101,20240404
419840,99999,KHEPUPARA,BG,,,+21.983,+090.233,+0009.0,19830427,20240404
419890,99999,KUTUBDIA,BG,,,+21.817,+091.850,+0007.0,20011014,20240404
419920,99999,COXS BAZAR,BG,,VGCB,+21.452,+091.964,+0003.7,19460101,20240404
419980,99999,TEKNAF,BG,,,+20.867,+092.300,+0006.0,19820729,20240404
420260,99999,GULMARG,IN,,,+34.050,+074.400,+2655.0,19440601,20240404
420270,99999,SRINAGAR,IN,,,+34.083,+074.833,+1587.0,19730101,20240404
420420,99999,SRINAGAR,IN,,,+33.983,+074.783,+1664.0,19881026,20240223
420440,99999,QAZI GUND,IN,,,+33.583,+075.083,+1690.0,20090205,20240404
420450,99999,BANIHAL,IN,,,+33.500,+075.167,+1630.0,20021023,20240404
420560,99999,JAMMU,IN,,,+32.667,+074.833,+0367.0,19830902,20240404
420620,99999,DHARMSALA,IN,,,+32.267,+076.383,+1211.0,19730101,20240404
420650,99999,MANALI,IN,,,+32.267,+077.167,+2039.0,19990223,20240404
420710,99999,AMRITSAR,IN,,VIAR,+31.710,+074.797,+0230.4,19730101,20240404
420770,99999,UNA,IN,,,+31.467,+076.267,+0369.0,20090205,20240404
420780,99999,MANDI,IN,,,+31.717,+076.967,+0761.0,19590602,20240404
420790,99999,SUNDERNAGAR,IN,,,+31.533,+076.900,+0874.0,20130529,20240404
420801,99999,BHAVNAGAR,IN,,VABV,+21.752,+072.185,+0013.4,20110129,20240404
420810,99999,BHUNTAR,IN,,,+31.833,+077.167,+1084.0,20020903,20240404
420830,99999,SHIMLA,IN,,,+31.100,+077.167,+2202.0,19440101,20240404
420990,99999,LUDHIANA,IN,,,+30.867,+075.933,+0255.0,19730101,20240404
421010,99999,PATIALA,IN,,,+30.333,+076.467,+0251.0,19730101,20240404
421030,99999,AMBALA,IN,,,+30.383,+076.767,+0272.0,19440101,20240404
421040,99999,NAHAN,IN,,,+30.400,+076.767,+0958.0,19881016,20240404
421050,99999,CHANDIGARH(IAFB),IN,,,+30.733,+076.883,+0347.0,19740101,20240404
421110,99999,DEHRADUN,IN,,,+30.317,+078.033,+0682.0,19440101,20240404
421140,99999,TEHRI,IN,,,+30.400,+078.483,+0770.0,19981224,20240404
421230,99999,GANGANAGAR,IN,,,+29.917,+073.917,+0177.0,19440101,20240404
421310,99999,HISSAR,IN,,VIHR,+29.179,+075.755,+0213.4,19440101,20240404
421370,99999,KARNAL,IN,,,+29.700,+077.033,+0249.0,19730109,20240404
421390,99999,MEERUT,IN,,,+29.017,+077.717,+0222.0,19440603,20240404
421430,99999,NAJIBABAD,IN,,,+29.617,+078.383,+0270.0,19730101,20240404
421470,99999,MUKTESHWAR KUMAON,IN,,,+29.467,+079.650,+2311.0,19440101,20240404
421480,99999,PANTNAGAR,IN,,,+29.033,+079.467,+0233.0,20070520,20240404
421650,99999,BIKANER,IN,,,+28.000,+073.300,+0224.0,19440101,20240404
421700,99999,CHURU,IN,,,+28.250,+074.917,+0291.0,19730101,20240404
421740,99999,PILANI,IN,,,+28.333,+075.583,+0301.0,20020630,20240404
421760,99999,ROHTAK,IN,,,+28.833,+076.583,+0222.0,20010728,20240404
421770,99999,NARNAUL,IN,,,+28.000,+076.083,+0308.0,20020219,20240404
421810,99999,INDIRA GANDHI INTL,IN,,VIDP,+28.567,+077.103,+0236.8,19750307,20240404
421820,99999,SAFDARJUNG,IN,,VIDD,+28.585,+077.206,+0214.9,19420702,20240404
421870,99999,MORADABAD,IN,,,+28.833,+078.750,+0202.0,19830915,20240403
421890,99999,BAREILLY,IN,,VIBY,+28.422,+079.451,+0176.8,19440101,20240404
422200,99999,PASIGHAT,IN,,,+28.100,+095.383,+0157.0,19740403,20240404
422370,99999,PHALODI,IN,,,+27.133,+072.367,+0234.0,19440101,20240404
422490,99999,SIKAR,IN,,,+27.617,+075.133,+0433.0,19730101,20240404
422550,99999,ALWAR,IN,,,+27.500,+076.583,+0271.0,19730101,20240404
422580,99999,BHARATPUR,IN,,,+27.217,+077.500,+0176.0,20020214,20240213
422600,99999,AGRA,IN,,VIAG,+27.156,+077.961,+0167.9,19420824,20240404
422620,99999,ALIGARH,IN,,,+27.883,+078.067,+0187.0,19730101,20240404
422660,99999,SHAHJAHANPUR,IN,,,+27.883,+079.900,+0155.0,20090205,20240404
422710,99999,HARDOI,IN,,,+27.383,+080.167,+0142.0,19730101,20240404
422730,99999,BAHRAICH,IN,,,+27.567,+081.600,+0124.0,19440101,20240404
422820,99999,NAUTANWA,IN,,,+27.433,+083.417,+0099.0,19730101,20240324
422990,99999,GANGTOK,IN,,,+27.333,+088.617,+1756.0,19740902,20240404
423090,99999,LILABARI,IN,,VELR,+27.295,+094.098,+0100.6,19431223,20240404
423140,99999,DIBRUGARH,IN,,VEMN,+27.484,+095.017,+0110.3,19420714,20240404
423280,99999,JAISALMER,IN,,,+26.900,+070.917,+0231.0,19730101,20240404
423390,99999,JODHPUR,IN,,VIJO,+26.251,+073.049,+0218.5,19430731,20240404
